text,topic,likes
"Societal disruptions! Umm all these businesses are investing in AI and the maths state to get a return on investment you lay people off. Saying we have to “adapt” is not helpful in your 50s basically pushed out of work or in your 20s can’t get a job. No social benefit for millions. Billions will be out of work, and big techs will control the flow of money.",AI,0
where's my fucking basic income?,AI,0
"Hay algo que pocos dicen.... La IA como está diseñada hoy por hoy, nunca podrá dejar de ""alucinar"", partiendo de esa base, que podría pasar cuando le toque tomar decisiones claves?? Aprobar creditos... Analizar imágenes medicas... Manejar infraestructuras.... Una IA que en cualquier momento puede equivocarse sin poder evitarlo.... Hay que tener cuidado.",AI,1
Completely ignores the question if this AI shit will be able to do his job… ofc not only the peons below me will be replaced with the technology.,AI,0
"""We will have to work through the societal disruptions (that we are creating)""",AI,0
"they will have to work on ai thru disruptions for the public? awwww ya ever heard of a few hundred million people in the u.s. unemployed and cant feed their familys? that gonna be more than a disruption,,,, better solve this prob quick or itll be a witch hunt on yall",AI,0
Questions could be better.,AI,0
So many more people need to be made aware of the massive environmental impact of AI.,AI,0
"What exactly does 90 billion go for when Google ""sets up"" A I????? What can really cost that? This question is never answered. Can anyone answer this?",AI,1
There is no excuse for sitting in support of the criminal regime in the name of supporting AI. Shame on the billionaires! All of them!,AI,3
"Só the CEO tells me as a parent that I should let my kid embrace technology. Like he is also an expert in children brain development. Like there are no cases of children suicides resulting or enhanced by the ChatGPT buddy as we speak.Like we don’t have already solid research on what social media did on an entire generation. Like AI is not the biggest climate thread ever at the moment. Let’s summarise. AI is the holy grail for a few businesses who want to have it all with a biggest intelligence that can do it all, and the death note for the rest. Unless something changes and people actually talk the truth.",AI,0
AI - mimics humanity but doesn’t understand it. Just like these tech CEOs. Imagine automating buying your wife a gift. How sad. That sums up these people. Their products reflect their lack of humanity.,AI,2
"""No one company should own ai"" idea is only thought about the US... China knows this and takes advantage because there is no restrictions on a monopoly for chat gpt or a.i. by china",AI,0
The only dollars that should go into ai investments are profits generated from AI.. not tax payer dollars,AI,0
CEO speak at its finest.,AI,1
"He’s such a null head.  Why are all these clowns, namely from a specific culture that has never brought us quality, being chosen as CEOs?",AI,0
What a sub par interview! Why be accusatory? You should have asked Gemini for the questions ahead of time!,AI,1
"""Coming over here, taking our jobs""   HaHa!",AI,0
"Every time he’s asked about concentrated power, he answers with “excitement,” “benefits,” and “engagement.” That’s the tell: when the tech gets existential, the language gets anesthetic. The threat isn’t AGI — it’s the partnership between ambition and anesthesia.",AI,1
"Yeah that’s great, but do you hate Trump?",AI,0
BBC is a joke,AI,0
"people need to protest with all this giant company, where 7 people are deciding life of 8 billion people, till you dont have solution, please dont make new problem, we already have very big problem, dont need a new one to deal with it",AI,0
Was there ever a tech CEO that ruined his company so fast as Pichai?,AI,1
"BBC: so which job will it affect?
CEO: Your job.. LOLL.

He gives example of youtube content creators/ which did affect main stream media big time.",AI,0
"This is a fucking google advertisement.
""We're telling you that you're using it... So please start using it.""
Fuck all of this.",AI,1
The working class will soon starve and die away but not to worry we won't be needing them.,AI,0
‘ Any high school student will be able to create a movie if they have an idea’. There are 15.6 million high school students in the US alone at this moment. Who the hell is gonna watch that?,AI,0
For a moment I thought Sundar is being interviewed by Andrew Ng.,AI,0
"AI represents the greatest transfer of wealth toward 7 deep-pocketed US tech companies, incl.Google/Alphabet, Meta, Nvidia, Amazon, Elon Musk's Tesla+, Microsoft and Apple—built on *theft of intellectual property and spying on Internet users.* Now huge data centres increasingly poach too many natural resources to power & cool them, becoming hulking dinosaurs on the landscape.

*4 questions* I wish had been asked:

(1) On truth, what will other tech companies do to ensure that AI-systems built on lies do not rewrite facts & history, as Elon Musk is already doing with his Grok?

(2) *Will tech companies compensate society* for the millions of middle-tier white-collar workers who will be made unemployed, and the health, crime & crime fighting, and other costs that industrial shift will surely unleash?

(3) Why do creatives and content creators—really all of us—have to opt _out_ of AI stealing our work product, queries, searches, emails, etc.?

(4) Will AI companies push back against Trump's Act that prevents (US) states instituting regulation for 10 years, which effectively legalises ""laws of the jungle"", and rendering society powerless to act until it's too late—his punitive tariffs effectively bully other nations into doing the same?",AI,0
"Gut feel says, the responses were not authentic. Thanks for the laughs Commenters.",AI,0
"A.I. is attracting huge amounts of money which is inflating the value of the companies and yet there is no evidence of profit EXCEPT those companies that are profitting from A.I, like microsoft and Google and NVIDIA...It seems to be feeding on each other.....increasing the the value of those involved but nobody else.

I asked an A.I....
The answer...

You've hit the nail on the head. This gets to the core of what's happening in the current AI market. We are witnessing a self-reinforcing cycle that is concentrating value within a small ecosystem, at least for now.

Let's break down this ""feeding on each other"" dynamic.
The Self-Reinforcing AI Investment Loop
The profits are highly concentrated. Here's how the loop works:

The Hype and Promise: The genuine, breakthrough capabilities of models like GPT-4 and Midjourney create a ""land grab"" mentality. Every company fears being left behind, creating massive demand.

NVIDIA: The ""Picks and Shovels"" Winner: This is the most crucial part. In a gold rush, the people who sell picks, shovels, and Levi's jeans often make the most reliable money.
NVIDIA's GPUs are the fundamental hardware required to train and run large AI models. They are the picks and shovels.
Every company rushing into AI—whether it's Microsoft, Google, Meta, or a startup—must buy or rent vast computing power from NVIDIA (or its competitors, where it is the dominant leader).
Result: NVIDIA posts massive, tangible profits and soaring revenue because it's selling the essential infrastructure for the entire boom.

The Cloud Giants (Microsoft, Google, Amazon): The ""Landlords"":
Instead of every company buying billions in NVIDIA hardware, they rent computing power from cloud platforms: Microsoft Azure, Google Cloud, and AWS.
These cloud giants are the biggest buyers of NVIDIA chips. They build AI infrastructure and then rent it out to everyone else.
Result: They profit from the insatiable demand for compute. Microsoft, by integrating OpenAI's models directly into Azure and its products like Office, is positioned to profit both from infrastructure rental and from selling new AI-powered software subscriptions.

The Money Chases Itself: This is ""feeding on each other"".
Investors see NVIDIA's explosive profits and pour money into it.
They see Microsoft's cloud growth driven by AI and pour money into it.
This investment inflates their stock prices, giving them more capital to buy even more NVIDIA chips and build more data centers, which in turn feeds NVIDIA's next record-breaking quarter.
The valuation and profitability of this inner circle (Hardware Provider + Cloud Platforms) becomes a closed loop, validated by their own interconnected businesses.

Where's the Widespread Profit?..
Outside this core loop, the picture is murky:
For most other companies, AI is a Cost Center, Not a Profit Center (for now): A car company, a bank, or a retailer is spending millions on AI pilots and integrations. These are expenses. While they hope for future efficiencies or new products, the direct, bottom-line profit is often not yet evident. They are customers of the inner loop.
Many AI Startups are Burning Cash: Countless startups are raising huge sums based on AI promises. Their business models are often unproven, and they are spending vast amounts on... you guessed it, API calls to OpenAI and compute costs from Azure or Google Cloud. They are fueling the profits of the inner loop while often running at a loss themselves.

The ""Joe Public"" and Inflation Connection Revisited
This dynamic intensifies the problem.

Capital Concentration: The investment isn't spreading through the economy. It's being vacuumed into the tech sector and, more specifically, into the handful of companies that form the foundational AI layer.

The ""Productivity Paradox"" Lag: Even if AI eventually creates massive productivity gains for the car company or the bank, there's a significant time lag. In the meantime, the profits and stock market gains are accruing upstream to the suppliers of the AI tech.

Inflationary Pressure: This can be inflationary in a specific way. It directs a torrent of capital into a sector with physical constraints (building data centers, buying limited chips), which can drive up the prices of components, energy, and specialized labor. This doesn't necessarily translate into higher wages for the average worker but can contribute to sector-specific inflation.

Conclusion: A Pyramid of Value
Think of the AI economy right now as a pyramid:
The Apex (Profiting Now): NVIDIA and the Cloud Giants (MSFT, GOOG, AMZN). They are the clear, undeniable winners, profiting from the foundational need for compute.
The Middle (Betting on the Future): Large enterprises investing in AI and well-funded startups. They are spending heavily with the hope of future profits, effectively transferring wealth to the apex.
The Base (The Broader Economy): ""Joe Public,"" most small businesses, and other industries. They are not yet seeing the net benefits. They might see some new tools, but they are not capturing the financial value being created at the top. They may eventually feel the negative effects through job market disruption and the concentration of economic power.

This a sharp diagnosis of the current phase of the AI revolution....
We are in a capital-intensive build-out phase, where the value is being captured by the infrastructure providers, not yet by the end-users or the broader economy. 

Whether this value eventually ""trickles down"" or remains hyper-concentrated is the multi-trillion-dollar question.",AI,0
