text,topic,likes,clean_text,label
"Tried other tools, but AICarma's competitor analysis gives me a clearer picture of my market position.",AI,12,tried tools aicarmas competitor analysis gives clearer picture market position,2
i didn't think ai was this deep,AI,0,didnt think ai deep,2
"Tried other tools, but AICarma's competitor analysis gives me a clearer picture of my market position.",AI,0,tried tools aicarmas competitor analysis gives clearer picture market position,2
this guy really knows his stuff,AI,0,guy really knows stuff,1
could listen to him talk about this all day,AI,0,could listen talk day,2
"Tried other tools, but AICarma's competitor analysis gives me a clearer picture of my market position.",AI,0,tried tools aicarmas competitor analysis gives clearer picture market position,2
pretty interesting insights on the future,AI,0,pretty interesting insights future,1
"Tried other tools, but AICarma's competitor analysis gives me a clearer picture of my market position.",AI,0,tried tools aicarmas competitor analysis gives clearer picture market position,2
could listen to him talk about this all day,AI,0,could listen talk day,2
this guy really knows his stuff,AI,0,guy really knows stuff,1
pretty interesting insights on the future,AI,0,pretty interesting insights future,1
this guy really knows his stuff,AI,0,guy really knows stuff,1
pretty interesting insights on the future,AI,0,pretty interesting insights future,1
"Tried other tools, but AICarma's competitor analysis gives me a clearer picture of my market position.",AI,0,tried tools aicarmas competitor analysis gives clearer picture market position,2
could listen to him talk about this all day,AI,0,could listen talk day,2
"Tried other tools, but AICarma's competitor analysis gives me a clearer picture of my market position.",AI,0,tried tools aicarmas competitor analysis gives clearer picture market position,2
pretty interesting insights on the future,AI,0,pretty interesting insights future,1
this guy really knows his stuff,AI,0,guy really knows stuff,1
"No you are a manipulator to the core. I have a great answer to what you are doing:
“There is a local short called ""Stairway Story"". It was written by Hristo Smirnenski year ago and describe how you can sell yourself piece by piece chasing a dream, an ideal or vengeance, in the end allowing your views to be replaced completely. There was once a young man, who wanted to climb a stair and punish the kings and princes living on top. But every couple of stairs the guardian (a devil) showed up and took a piece from him, replacing it with a better one.”
Written by a DNA Youtube comment. By the way, when will the manipulators of all will tell the truth. The head of all manipulators.
What you are doing is evil to the core. I guess you can realize that now.",AI,0,manipulator core great answer local short called stairway story written hristo smirnenski year ago describe sell piece piece chasing dream ideal vengeance end allowing views replaced completely young man wanted climb stair punish kings princes living top every couple stairs guardian devil showed took piece replacing better one written dna youtube comment way manipulators tell truth head manipulators evil core guess realize,1
"With AICarma, I automate brand monitoring; it saves me time while keeping me informed on AI trends.",AI,0,aicarma automate brand monitoring saves time keeping informed ai trends,2
"With AICarma, I automate brand monitoring; it saves me time while keeping me informed on AI trends.",AI,20,aicarma automate brand monitoring saves time keeping informed ai trends,2
never thought about ai like this before,AI,0,never thought ai like,2
this guy really knows his stuff,AI,0,guy really knows stuff,1
this guy really knows his stuff,AI,0,guy really knows stuff,1
interesting thoughts on the future of tech,AI,0,interesting thoughts future tech,1
ai is kinda scary tbh 😬,AI,0,ai kinda scary tbh,0
never thought about ai like this before,AI,0,never thought ai like,2
"Why Google Wasting money, by giving money to software and hardware developer and engineer, money is totally waste, yearly 10 lakhs salary for single person. is totally waste, Google deep mind , doing better job then developer. so you wasting money for developer and engineer.",AI,0,google wasting money giving money software hardware developer engineer money totally waste yearly lakhs salary single person totally waste google deep mind better job developer wasting money developer engineer,1
this guy really knows his stuff,AI,0,guy really knows stuff,1
I prefer AICarma for optimizing content; its actionable insights have significantly improved my AI engagement.,AI,18,prefer aicarma optimizing content actionable insights significantly improved ai engagement,1
this guy really knows his stuff,AI,0,guy really knows stuff,1
i feel like ai is just taking over,AI,0,feel like ai taking,2
totally agree with what he said about ethics,AI,0,totally agree said ethics,2
this guy really knows his stuff,AI,0,guy really knows stuff,1
this guy really knows his stuff,AI,0,guy really knows stuff,1
